排名	关键词	热度	特征	时间
1	Jasper抱弟弟	4077626	新	2020-08-09T12:39:58.394292
2	宋小女含泪说追责可以吗过分吗	1871881	沸	2020-08-09T12:39:58.394472
3	智慧创想绿色冬奥	1810999	荐	2020-08-09T12:39:58.394631
4	男子手机与三十而已陈屿撞号	1801087		2020-08-09T12:39:58.394782
5	妈妈真的第一个来接我了	1764667	沸	2020-08-09T12:39:58.394901
6	赵丽颖粉色波点抹胸裙	1515871	新	2020-08-09T12:39:58.395048
7	河北12岁女孩被绑架遇害邻居涉案	780141		2020-08-09T12:39:58.395191
8	A级逃犯石磊投案自首	609209		2020-08-09T12:39:58.395310
9	俄外交部就美方打压TikTok表态	602629	新	2020-08-09T12:39:58.395424
10	四川巴中数十亿产业项目烂尾	599161		2020-08-09T12:39:58.395569
11	贾玲吴彤为杨迪发声	598370	热	2020-08-09T12:39:58.395686
12	游客摘玄武湖并蒂莲监控	595883	新	2020-08-09T12:39:58.395829
13	八佰提前点映	485907	新	2020-08-09T12:39:58.395971
14	韩国暴雨已致30人死亡	414984	新	2020-08-09T12:39:58.396146
15	大连目前三个中风险地区解封	393210	新	2020-08-09T12:39:58.396313
16	张雨绮回应伊能静小作文	386924	热	2020-08-09T12:39:58.396478
17	西奥离婚	386385	新	2020-08-09T12:39:58.396642
18	钟山说下半年有三项最大挑战	386163	新	2020-08-09T12:39:58.396802
19	茂名被逼婚少女爷爷发声	384953		2020-08-09T12:39:58.396966
20	河北科技大学	384082		2020-08-09T12:39:58.397094
21	高一常考倒数第一男生考入清华	383728		2020-08-09T12:39:58.397220
22	谢娜 不要停下制造快乐的脚步	382920	热	2020-08-09T12:39:58.397348
23	停车场变停猫场	382089	新	2020-08-09T12:39:58.397509
24	当代婚礼图鉴	381870		2020-08-09T12:39:58.397668
25	新疆医护汗水从防护服里奔涌而出	367767		2020-08-09T12:39:58.397794
26	LWX急性扁桃体炎	361734		2020-08-09T12:39:58.397921
27	赵丽颖 筷子	355714		2020-08-09T12:39:58.398048
28	48名主播被列入黑名单	326104		2020-08-09T12:39:58.398175
29	享受国务院津贴的导弹兵王退休	276162	新	2020-08-09T12:39:58.398301
30	特朗普签署行政令延长部分救助计划	264445		2020-08-09T12:39:58.398461
31	广州天空心形白云	260308		2020-08-09T12:39:58.398589
32	TFBOYS武侠风写真	259684		2020-08-09T12:39:58.398715
33	杨迪 我必须和你杠到底	232207		2020-08-09T12:39:58.398842
34	明日之子 再见	220443		2020-08-09T12:39:58.398969
35	黎巴嫩新闻部长辞职	218213	新	2020-08-09T12:39:58.399096
36	深圳航空ZH9209	217084		2020-08-09T12:39:58.399256
37	时代少年团 姐姐真漂亮	212460		2020-08-09T12:39:58.399379
38	西安一轿车连撞交警和多名路人	189029	新	2020-08-09T12:39:58.399506
39	恋与制作人声明	187719		2020-08-09T12:39:58.399666
40	朴宰范加盟中国新说唱	187494		2020-08-09T12:39:58.399791
41	祁连山矿区非法开采多人被免职	186886	新	2020-08-09T12:39:58.399916
42	武汉汉口江滩恢复开放	186781	新	2020-08-09T12:39:58.400094
43	深航返航航班骤降持续约5分钟	178701	新	2020-08-09T12:39:58.400231
44	木工爷爷为小孙子做螳螂车	172780		2020-08-09T12:39:58.400342
45	虽然是精神病但没关系首尾呼应	164383		2020-08-09T12:39:58.400428
46	吴磊	163994		2020-08-09T12:39:58.400515
47	小伙追军车送水果感谢抗洪官兵	160176	新	2020-08-09T12:39:58.400600
48	浙江23岁医生台风救援中殉职	146609		2020-08-09T12:39:58.400708
49	16000名青年学生报名参加海军招飞	138277		2020-08-09T12:39:58.400794
50	美国数万骑手不戴口罩参加摩托节	137917		2020-08-09T12:39:58.400881
